id,created_at,auth_user_id,profile_id,action,old_payload,new_payload
6fc548b9-5cc7-4403-8035-47b37e35f2e0,Mon Feb 16 2026 11:01:24 GMT-0400 (Horário Padrão do Amazonas),,38f8517b-99d3-41bd-8d17-6460dcc645f8,INSERT,,[object Object]
36676bff-ec5e-4122-9ddb-90d6f6474625,Mon Feb 16 2026 11:02:39 GMT-0400 (Horário Padrão do Amazonas),,5f904442-0d2d-4bc3-95d2-126fb69848b6,INSERT,,[object Object]
fe706972-adcb-4e33-b085-b2a0e96f4460,Mon Feb 16 2026 11:02:40 GMT-0400 (Horário Padrão do Amazonas),,5f904442-0d2d-4bc3-95d2-126fb69848b6,UPDATE,[object Object],[object Object]
8977b682-c91f-409b-a3b4-5c60f2e14500,Mon Feb 16 2026 11:02:44 GMT-0400 (Horário Padrão do Amazonas),,863ae66e-0676-4e80-8820-eced2cb5fe1a,INSERT,,[object Object]
c6482d8a-9a91-4c95-8c66-c4fe0ca89cb7,Mon Feb 16 2026 11:03:53 GMT-0400 (Horário Padrão do Amazonas),,10714855-eb52-4922-a7c6-5dbb4e9949c2,INSERT,,[object Object]
437365c2-16d8-4270-a6ca-ca5b66af44d8,Mon Feb 16 2026 11:03:53 GMT-0400 (Horário Padrão do Amazonas),,10714855-eb52-4922-a7c6-5dbb4e9949c2,UPDATE,[object Object],[object Object]
64b68a7d-3832-4070-81f9-15776ec48f20,Mon Feb 16 2026 11:04:39 GMT-0400 (Horário Padrão do Amazonas),,b5bfb5f5-db2f-4372-ae65-1093ed2b9ec4,INSERT,,[object Object]
635c1d51-59ba-4d0c-a254-870f1a76a80e,Mon Feb 16 2026 11:04:40 GMT-0400 (Horário Padrão do Amazonas),,b5bfb5f5-db2f-4372-ae65-1093ed2b9ec4,UPDATE,[object Object],[object Object]
30d27a0e-348d-4ede-b781-fa06161ab39d,Mon Feb 16 2026 11:07:00 GMT-0400 (Horário Padrão do Amazonas),,6508960a-4cb9-4f08-b91b-019780ef00ed,INSERT,,[object Object]
ec5abc16-fedc-4678-aa9d-744be48206a6,Mon Feb 16 2026 11:27:20 GMT-0400 (Horário Padrão do Amazonas),,479bbaa5-4009-4c86-9fb6-9287c6e9b98e,INSERT,,[object Object]
d122c57a-81af-4a2a-b9f5-1c8b6100e880,Mon Feb 16 2026 11:07:00 GMT-0400 (Horário Padrão do Amazonas),,6508960a-4cb9-4f08-b91b-019780ef00ed,UPDATE,[object Object],[object Object]
92d99bae-9a8c-4f71-89bd-2bfe43286729,Mon Feb 16 2026 11:14:50 GMT-0400 (Horário Padrão do Amazonas),,308b09ea-253b-4eaa-ba1d-d44f1bac80bd,INSERT,,[object Object]
4d0fdada-3616-424e-b9e9-9b21029af7d2,Mon Feb 16 2026 11:14:50 GMT-0400 (Horário Padrão do Amazonas),,308b09ea-253b-4eaa-ba1d-d44f1bac80bd,UPDATE,[object Object],[object Object]
de6151dc-f0d5-4627-9bd8-0c460d9f6391,Mon Feb 16 2026 11:14:56 GMT-0400 (Horário Padrão do Amazonas),,9c977fb3-c8e9-4a9d-8eb2-bbdce070e2dd,INSERT,,[object Object]
37c3ff1d-4835-4931-86bf-0fc2d20e0f6e,Mon Feb 16 2026 11:22:21 GMT-0400 (Horário Padrão do Amazonas),,f0a1bb6d-fe6e-476a-ba4b-c977a824b778,INSERT,,[object Object]
9a407e0f-9064-4248-ab78-0da14ccacf77,Mon Feb 16 2026 11:22:21 GMT-0400 (Horário Padrão do Amazonas),,f0a1bb6d-fe6e-476a-ba4b-c977a824b778,UPDATE,[object Object],[object Object]
7a8ee072-03da-4f98-821a-d3baaebd3fc5,Mon Feb 16 2026 11:23:48 GMT-0400 (Horário Padrão do Amazonas),,2a2066da-2d28-429c-aedf-95813dfdfd9c,INSERT,,[object Object]
7db2f439-1764-448f-8173-33feb51933f9,Mon Feb 16 2026 11:23:49 GMT-0400 (Horário Padrão do Amazonas),,2a2066da-2d28-429c-aedf-95813dfdfd9c,UPDATE,[object Object],[object Object]
c056f77f-adb1-4da2-8091-bc695948e80e,Mon Feb 16 2026 11:23:52 GMT-0400 (Horário Padrão do Amazonas),,04f319e3-afcc-4511-9522-f60c41d8509c,INSERT,,[object Object]
2b35b3f6-a6f5-463b-91ef-d351c87d63d4,Mon Feb 16 2026 11:24:52 GMT-0400 (Horário Padrão do Amazonas),,eea4df97-294a-4ff0-aeda-4f56d4e603da,INSERT,,[object Object]
51b8199c-d819-4015-b787-6d363c30b0fd,Mon Feb 16 2026 11:24:53 GMT-0400 (Horário Padrão do Amazonas),,eea4df97-294a-4ff0-aeda-4f56d4e603da,UPDATE,[object Object],[object Object]
04f307da-283c-4204-945c-1f46a623a9e4,Mon Feb 16 2026 11:24:55 GMT-0400 (Horário Padrão do Amazonas),,d7581c31-c53f-4e2a-9bbc-5559c0637651,INSERT,,[object Object]
50a02a59-6387-4941-8c12-14ce5a41fd2f,Mon Feb 16 2026 11:27:15 GMT-0400 (Horário Padrão do Amazonas),,0f030ea5-d39b-4fe7-9bd9-dc6aa0e37e61,INSERT,,[object Object]
ea80273b-3873-4d64-9254-20e7cdcff732,Mon Feb 16 2026 11:27:16 GMT-0400 (Horário Padrão do Amazonas),,0f030ea5-d39b-4fe7-9bd9-dc6aa0e37e61,UPDATE,[object Object],[object Object]
7c51e848-8889-4b60-b556-e54aca17d32f,Mon Feb 16 2026 11:28:28 GMT-0400 (Horário Padrão do Amazonas),,400bfe10-2b2d-406f-9e77-46c8b44f7544,INSERT,,[object Object]
22d582ed-0b69-4ebd-9980-f33dde681c41,Mon Feb 16 2026 11:28:29 GMT-0400 (Horário Padrão do Amazonas),,400bfe10-2b2d-406f-9e77-46c8b44f7544,UPDATE,[object Object],[object Object]
caa0cfc0-793f-4dd0-8429-9f9e813aa182,Mon Feb 16 2026 11:28:32 GMT-0400 (Horário Padrão do Amazonas),,e10d60e8-7469-4865-8d5a-87eb005d48a1,INSERT,,[object Object]
579b0c1c-4abf-49c0-9d32-5d25786a9b95,Mon Feb 16 2026 11:29:50 GMT-0400 (Horário Padrão do Amazonas),,99a948ad-68a4-43f6-ba3e-69c534786b7d,INSERT,,[object Object]
db17eea1-5555-4617-943c-f883f12f66de,Mon Feb 16 2026 11:29:50 GMT-0400 (Horário Padrão do Amazonas),,99a948ad-68a4-43f6-ba3e-69c534786b7d,UPDATE,[object Object],[object Object]
28f4c9e4-793f-4dd0-8cdc-02f98deb53e6,Mon Feb 16 2026 11:29:52 GMT-0400 (Horário Padrão do Amazonas),,4f5c3068-c291-4db1-9cfc-17716163605a,INSERT,,[object Object]
c43c72e5-edcf-4cdf-b700-3231db6bce02,Mon Feb 16 2026 11:31:01 GMT-0400 (Horário Padrão do Amazonas),,dc73472c-03c1-483e-b156-1f0d2d40b295,INSERT,,[object Object]
08c64e1e-c431-48fe-962e-9d92e0f26c61,Mon Feb 16 2026 11:31:01 GMT-0400 (Horário Padrão do Amazonas),,dc73472c-03c1-483e-b156-1f0d2d40b295,UPDATE,[object Object],[object Object]
4d1dc9b8-3048-4bcc-aff9-a093044c62ea,Mon Feb 16 2026 11:31:03 GMT-0400 (Horário Padrão do Amazonas),,e2758345-8f0a-4a2e-a823-eb58119539c2,INSERT,,[object Object]
7294b534-be19-41df-b015-75eaefd45652,Mon Feb 16 2026 11:32:21 GMT-0400 (Horário Padrão do Amazonas),,0fee9e8c-2bb5-446e-a92a-adc454350f1a,INSERT,,[object Object]
a67abde9-64fc-4923-84d4-2ca01bc726a2,Mon Feb 16 2026 11:32:22 GMT-0400 (Horário Padrão do Amazonas),,0fee9e8c-2bb5-446e-a92a-adc454350f1a,UPDATE,[object Object],[object Object]
8a480ac3-6cc7-44f6-b782-74e211312690,Mon Feb 16 2026 11:32:24 GMT-0400 (Horário Padrão do Amazonas),,560af8c9-2f11-45ad-bd24-4fd238cbf8a6,INSERT,,[object Object]
0b361d57-4a05-4deb-a920-a5422c69707d,Mon Feb 16 2026 11:45:45 GMT-0400 (Horário Padrão do Amazonas),,3e50be95-0bb3-4b0f-b28c-cc979401bb00,UPDATE,[object Object],[object Object]
3db2fca2-1633-4c53-b709-12a882491ca2,Mon Feb 16 2026 11:46:01 GMT-0400 (Horário Padrão do Amazonas),,3fc0e0e6-1464-44a9-8024-051332087b20,INSERT,,[object Object]
173d3bb8-d955-49e2-ad77-e943ec5cd798,Mon Feb 16 2026 11:46:07 GMT-0400 (Horário Padrão do Amazonas),,555ea05a-33b5-4c6d-97ad-48e179a4ce9d,INSERT,,[object Object]
981914a1-079a-4aef-ae4c-b8f6fa333b47,Mon Feb 16 2026 14:58:37 GMT-0400 (Horário Padrão do Amazonas),,4d423a0a-892d-40b0-b15b-f195e795742e,INSERT,,[object Object]
6ee9baf7-a584-4e20-97f6-ac881fce19c8,Mon Feb 16 2026 14:58:40 GMT-0400 (Horário Padrão do Amazonas),,e61e4c66-544e-4bdb-89fc-5565b62c5a73,INSERT,,[object Object]
6903d3f8-c412-4b53-93b9-7a56909320d4,Mon Feb 16 2026 14:59:26 GMT-0400 (Horário Padrão do Amazonas),,ab0868a5-6936-4b6d-8b09-a62c51e045d8,INSERT,,[object Object]
7ead9041-632b-4f2d-b5e0-c390a524a997,Mon Feb 16 2026 14:59:28 GMT-0400 (Horário Padrão do Amazonas),,ce624b63-076d-49f9-9952-7c8e6acc0858,INSERT,,[object Object]
c1f1f307-5e7c-410e-ba22-4fc940ec77b3,Mon Feb 16 2026 15:04:31 GMT-0400 (Horário Padrão do Amazonas),,b6448d7f-6541-4566-861b-bd094ed36faf,INSERT,,[object Object]
b964ed40-beac-4ef0-9357-950a7fd3d8aa,Mon Feb 16 2026 15:04:32 GMT-0400 (Horário Padrão do Amazonas),,8aca5bb8-13d9-4b4a-82bb-fd651afd1ae6,INSERT,,[object Object]
0eb64e3a-cad8-4f65-92b7-f868ab6d0ca0,Mon Feb 16 2026 15:05:54 GMT-0400 (Horário Padrão do Amazonas),,93e7a2f5-2f00-4a45-8a73-3d95b21f8a8a,INSERT,,[object Object]
a09f5b64-d39f-40eb-bdf9-77bb96b8a99b,Mon Feb 16 2026 15:05:57 GMT-0400 (Horário Padrão do Amazonas),,eec6fd4f-6db6-4e58-a11a-e414f742ef7a,INSERT,,[object Object]
33a86692-89ca-4aea-b938-db00e0e201b0,Mon Feb 16 2026 15:07:13 GMT-0400 (Horário Padrão do Amazonas),,3e50be95-0bb3-4b0f-b28c-cc979401bb00,UPDATE,[object Object],[object Object]
77311f55-00a9-4ab8-959e-46a0b385c840,Mon Feb 16 2026 15:07:29 GMT-0400 (Horário Padrão do Amazonas),,c408e80a-3125-428a-9090-351691aa2f48,INSERT,,[object Object]
16959e7b-df8f-4ec3-98ae-2d9e02e81a0a,Mon Feb 16 2026 15:07:32 GMT-0400 (Horário Padrão do Amazonas),,e71e56ef-938e-4524-8967-9bab1a679716,INSERT,,[object Object]
a0656273-d65b-40bf-bece-51e6eebaef4d,Mon Feb 16 2026 15:08:46 GMT-0400 (Horário Padrão do Amazonas),,9d79bbb7-1425-4539-8f9a-eee5a92cd887,INSERT,,[object Object]
ecce6393-ed74-445b-9909-2fe7ffddffac,Mon Feb 16 2026 15:08:49 GMT-0400 (Horário Padrão do Amazonas),,64de409f-fcf9-4b39-9f7b-1fc7a35e8e69,INSERT,,[object Object]
9de3a8ca-e127-4d99-8910-240d6d049aa5,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,e61e4c66-544e-4bdb-89fc-5565b62c5a73,UPDATE,[object Object],[object Object]
ce978a3e-58b0-4c9d-b50f-646eec2d9530,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,ce624b63-076d-49f9-9952-7c8e6acc0858,UPDATE,[object Object],[object Object]
5dc4f444-b932-4cc4-9c5d-bf8219be5e16,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,8aca5bb8-13d9-4b4a-82bb-fd651afd1ae6,UPDATE,[object Object],[object Object]
e81140da-4077-48bb-8262-8b5e91214e4a,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,eec6fd4f-6db6-4e58-a11a-e414f742ef7a,UPDATE,[object Object],[object Object]
d77a73ca-4de5-4bff-b456-36323d0bfb3c,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,e71e56ef-938e-4524-8967-9bab1a679716,UPDATE,[object Object],[object Object]
0161dcf3-cace-42b0-bc9c-ed5753973b2a,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,64de409f-fcf9-4b39-9f7b-1fc7a35e8e69,UPDATE,[object Object],[object Object]
1bfc8325-ddcb-48f5-9ff9-cace22095396,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,9c977fb3-c8e9-4a9d-8eb2-bbdce070e2dd,UPDATE,[object Object],[object Object]
31366684-4da8-4902-93ad-e2b7ee106c12,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,04f319e3-afcc-4511-9522-f60c41d8509c,UPDATE,[object Object],[object Object]
a8a183e0-2cec-47f2-a7e2-88874893f2b4,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,d7581c31-c53f-4e2a-9bbc-5559c0637651,UPDATE,[object Object],[object Object]
b08fefeb-d3a1-4e74-8efc-a32329567c1d,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,479bbaa5-4009-4c86-9fb6-9287c6e9b98e,UPDATE,[object Object],[object Object]
2f9ecad4-f86a-4d93-a208-a4a323fb414e,Mon Feb 16 2026 15:23:56 GMT-0400 (Horário Padrão do Amazonas),,38f8517b-99d3-41bd-8d17-6460dcc645f8,UPDATE,[object Object],[object Object]
